policy,episode,seed,winner,win,tissue_damage,host_utility,episode_length,recruited_neutrophils,attack_actions,signal_actions,blind_signal_actions,stay_actions,coverage_ratio,corner_dwell_ratio,visible_bacteria_ratio,camp_signal_signature,truncated
heuristic,43,166,Bacteria,0,180.1999999999999,-180.1999999999999,157,0,0,0,0,0,0.14814814814814814,0.006369426751592357,0.0,0,0
heuristic,44,167,Host,1,74.60000000000008,-66.03500000000008,133,0,20,5,0,0,0.20987654320987653,0.0,0.3684210526315789,0,0
heuristic,45,168,Host,1,62.59999999999998,-51.92499999999998,70,9,18,8,0,1,0.07160493827160494,0.0,0.9428571428571428,0,0
heuristic,46,169,Bacteria,0,180.39999999999998,-181.40999999999997,142,1,23,28,0,0,0.1580246913580247,0.007042253521126761,1.0,0,0
heuristic,47,170,Bacteria,0,182.3,-181.72500000000002,148,0,13,18,0,14,0.17777777777777778,0.0,0.6148648648648649,0,0
heuristic,48,171,Host,1,113.69999999999982,-109.11999999999982,109,8,13,15,0,0,0.15308641975308643,0.009174311926605505,0.9908256880733946,0,0
heuristic,49,172,Bacteria,0,115.09999999999994,-113.09999999999994,220,0,4,0,0,20,0.16790123456790124,0.0,0.17272727272727273,0,0
heuristic,50,173,Bacteria,0,180.30000000000024,-182.36500000000024,146,7,6,18,0,0,0.18271604938271604,0.00684931506849315,0.6917808219178082,0,0
heuristic,51,174,Host,1,112.54999999999986,-96.28999999999985,97,6,30,11,0,0,0.1382716049382716,0.0,0.9690721649484536,0,0
heuristic,52,175,Host,1,122.69999999999979,-105.24999999999979,145,2,30,12,0,0,0.20987654320987653,0.0,0.7793103448275862,0,0
heuristic,53,176,Bacteria,0,180.1999999999998,-181.2499999999998,166,0,0,5,0,0,0.044444444444444446,0.0,0.9879518072289156,0,0
heuristic,54,177,Bacteria,0,103.79999999999988,-99.68499999999989,171,4,33,27,0,0,0.1382716049382716,0.0,1.0,0,0
heuristic,55,178,Host,1,74.94999999999997,-72.70999999999998,82,5,0,8,0,0,0.11358024691358025,0.012195121951219513,0.47560975609756095,0,0
heuristic,56,179,Bacteria,0,180.10000000000022,-179.5500000000002,126,4,0,20,0,0,0.10617283950617284,0.0,0.7063492063492064,0,0
heuristic,57,180,Bacteria,0,176.10000000000073,-176.10000000000073,220,0,0,0,0,0,0.19753086419753085,0.0,0.0,0,0
heuristic,58,181,Host,1,117.14999999999989,-107.85499999999989,86,6,0,9,0,0,0.08641975308641975,0.0,0.7558139534883721,0,0
heuristic,59,182,Bacteria,0,153.3000000000002,-140.0800000000002,174,6,52,23,0,0,0.2074074074074074,0.011494252873563218,0.896551724137931,0,0
heuristic,60,183,Bacteria,0,180.0999999999998,-158.7449999999998,159,3,30,2,0,0,0.18765432098765433,0.006289308176100629,0.5345911949685535,0,0
heuristic,61,184,Host,1,67.29999999999998,-63.23999999999998,134,1,12,6,0,2,0.2518518518518518,0.0,0.373134328358209,0,0
heuristic,62,185,Host,1,150.64999999999995,-147.41499999999996,146,9,27,20,0,0,0.17530864197530865,0.00684931506849315,0.8356164383561644,0,0
heuristic,63,186,Bacteria,0,180.05000000000035,-172.45500000000035,192,8,46,30,0,0,0.1654320987654321,0.0,1.0,0,0
heuristic,64,187,Host,1,46.8999999999999,-40.0349999999999,111,1,15,6,0,19,0.13580246913580246,0.0,0.6126126126126126,0,0
heuristic,65,188,Bacteria,0,180.80000000000013,-179.93000000000012,157,0,15,13,0,14,0.15308641975308643,0.006369426751592357,0.4968152866242038,0,0
heuristic,66,189,Host,1,26.600000000000005,-21.535000000000004,77,0,21,16,0,0,0.08395061728395062,0.0,1.0,0,0
heuristic,67,190,Host,1,125.34999999999992,-114.82499999999992,73,5,0,10,0,15,0.04691358024691358,0.0,0.6575342465753424,0,0
heuristic,68,191,Bacteria,0,181.84999999999974,-173.48499999999973,189,5,7,11,0,35,0.21481481481481482,0.0,0.5555555555555556,0,0
heuristic,69,192,Bacteria,0,156.4999999999996,-149.5949999999996,220,0,27,15,0,21,0.26666666666666666,0.0,0.7136363636363636,0,0
heuristic,70,193,Bacteria,0,181.29999999999976,-176.76499999999976,138,10,15,26,0,0,0.1580246913580247,0.0,0.9202898550724637,0,0
heuristic,71,194,Host,1,101.15000000000003,-90.54500000000003,171,4,36,33,0,6,0.1728395061728395,0.0,0.9649122807017544,0,0
heuristic,72,195,Host,1,51.15000000000001,-43.670000000000016,83,2,18,6,0,0,0.12098765432098765,0.0,0.5301204819277109,0,0
heuristic,73,196,Bacteria,0,58.600000000000264,-56.23500000000026,220,0,16,20,0,0,0.14814814814814814,0.01818181818181818,1.0,0,0
heuristic,74,197,Host,1,97.89999999999965,-92.60499999999965,134,5,7,10,0,0,0.18765432098765433,0.0,0.8656716417910447,0,0
heuristic,75,198,Host,1,111.04999999999998,-99.93999999999998,207,2,43,20,0,19,0.2123456790123457,0.0,0.7198067632850241,0,0
heuristic,76,199,Host,1,69.99999999999977,-63.34499999999977,104,3,15,5,0,0,0.1506172839506173,0.0,0.9038461538461539,0,0
heuristic,77,200,Bacteria,0,130.5999999999996,-107.5949999999996,188,3,24,4,0,9,0.23950617283950618,0.010638297872340425,0.6382978723404256,0,0
heuristic,78,201,Bacteria,0,166.45000000000007,-154.93000000000006,182,6,30,10,0,1,0.24444444444444444,0.005494505494505495,0.7417582417582418,0,0
heuristic,79,202,Bacteria,0,180.1000000000004,-177.6050000000004,203,5,21,22,0,0,0.28641975308641976,0.014778325123152709,0.5714285714285714,0,0
heuristic,80,203,Bacteria,0,156.29999999999953,-140.87999999999954,220,4,64,30,0,0,0.19506172839506172,0.0,1.0,0,0
heuristic,81,204,Bacteria,0,181.09999999999982,-181.09999999999982,154,0,0,0,0,0,0.19012345679012346,0.0,0.0,0,0
heuristic,82,205,Bacteria,0,180.49999999999963,-178.09999999999962,169,1,17,17,0,0,0.2222222222222222,0.005917159763313609,0.48520710059171596,0,0
heuristic,83,206,Bacteria,0,120.90000000000003,-119.42500000000004,220,0,5,3,0,18,0.1925925925925926,0.004545454545454545,0.1,0,0
heuristic,84,207,Host,1,112.0500000000001,-95.6400000000001,208,3,54,24,0,0,0.23209876543209876,0.009615384615384616,0.8557692307692307,0,0
heuristic,85,208,Bacteria,0,180.20000000000027,-187.30500000000026,148,0,0,34,0,0,0.08148148148148149,0.0,0.8243243243243243,0,0
heuristic,86,209,Host,1,123.14999999999995,-108.13499999999995,92,6,23,11,0,12,0.10123456790123457,0.0,0.8586956521739131,0,0
heuristic,87,210,Bacteria,0,171.0999999999998,-160.7899999999998,220,5,55,34,0,0,0.17037037037037037,0.0,1.0,0,0
heuristic,88,211,Bacteria,0,180.50000000000014,-179.14500000000015,167,0,7,4,0,0,0.08888888888888889,0.0,0.12574850299401197,0,0
heuristic,89,212,Bacteria,0,94.79999999999949,-92.04499999999949,220,1,18,18,0,15,0.21728395061728395,0.0,0.41818181818181815,0,0
heuristic,90,213,Host,1,22.099999999999994,-18.509999999999994,56,0,14,12,0,0,0.05185185185185185,0.0,1.0,0,0
heuristic,91,214,Bacteria,0,38.50000000000005,-33.590000000000046,149,0,27,20,0,0,0.15555555555555556,0.0,0.9932885906040269,0,0
heuristic,92,215,Bacteria,0,180.89999999999978,-181.31499999999977,106,5,0,16,0,0,0.0345679012345679,0.0,1.0,0,0
heuristic,93,216,Host,1,26.80000000000003,-23.145000000000028,70,0,14,7,0,0,0.08888888888888889,0.014285714285714285,1.0,0,0
heuristic,94,217,Host,1,155.20000000000027,-138.79500000000027,197,7,55,16,0,12,0.23950617283950618,0.0,0.6598984771573604,0,0
heuristic,95,218,Host,1,109.80000000000008,-105.40000000000008,204,1,27,22,0,11,0.23703703703703705,0.00980392156862745,0.8186274509803921,0,0
heuristic,96,219,Bacteria,0,180.8000000000004,-177.6850000000004,211,0,17,19,0,13,0.2074074074074074,0.0,0.46919431279620855,0,0
heuristic,97,220,Bacteria,0,146.2999999999996,-142.23499999999962,220,0,24,18,0,6,0.18518518518518517,0.0,0.9727272727272728,0,0
heuristic,98,221,Bacteria,0,180.7999999999998,-180.7999999999998,113,0,0,0,0,0,0.11604938271604938,0.0,0.0,0,0
heuristic,99,222,Bacteria,0,182.0000000000001,-182.0000000000001,131,0,0,0,0,0,0.20987654320987653,0.007633587786259542,0.0,0,0
rl,0,123,Host,1,157.6500000000001,-156.1700000000001,82,16,8,12,0,0,0.04938271604938271,0.012195121951219513,1.0,0,0
rl,1,124,Bacteria,0,181.7499999999997,-187.90999999999968,141,2,0,16,0,0,0.09382716049382717,0.0070921985815602835,0.8014184397163121,0,0
rl,2,125,Host,1,78.50000000000001,-77.48500000000001,66,12,0,8,0,1,0.10617283950617284,0.0,0.4393939393939394,0,0
rl,3,126,Bacteria,0,173.29999999999998,-173.29999999999998,220,0,0,0,0,0,0.08641975308641975,0.03636363636363636,0.0,0,0
rl,4,127,Host,1,126.75000000000003,-116.77000000000002,46,12,12,7,0,0,0.056790123456790124,0.0,0.6956521739130435,0,0
rl,5,128,Host,1,132.24999999999997,-121.26499999999997,68,12,0,12,0,0,0.07654320987654321,0.0,0.5588235294117647,0,0
rl,6,129,Bacteria,0,180.5000000000003,-181.7250000000003,146,0,0,4,0,12,0.11851851851851852,0.02054794520547945,0.3561643835616438,0,0
rl,7,130,Host,1,163.75000000000028,-152.48000000000027,136,6,21,3,0,0,0.17777777777777778,0.0,0.3161764705882353,0,0
rl,8,131,Host,1,114.39999999999996,-104.91999999999996,156,4,26,4,0,13,0.14814814814814814,0.0,0.7371794871794872,0,0
rl,9,132,Bacteria,0,58.699999999999996,-55.62499999999999,136,1,18,5,0,0,0.0691358024691358,0.0,1.0,0,0
rl,10,133,Host,1,56.55000000000001,-53.64500000000001,33,11,8,6,0,1,0.03209876543209877,0.0,0.9696969696969697,0,0
rl,11,134,Host,1,112.14999999999989,-93.87499999999989,71,9,15,6,0,0,0.06172839506172839,0.0,1.0,0,0
rl,12,135,Bacteria,0,55.99999999999989,-51.65999999999989,161,0,15,7,0,0,0.16049382716049382,0.0,0.7515527950310559,0,0
rl,13,136,Bacteria,0,182.55000000000013,-169.92000000000013,79,12,12,8,0,8,0.11358024691358025,0.012658227848101266,0.4177215189873418,0,0
rl,14,137,Bacteria,0,154.90000000000023,-142.06500000000023,188,7,42,6,0,0,0.16049382716049382,0.0,0.9627659574468085,0,0
rl,15,138,Host,1,131.14999999999978,-136.47499999999977,188,6,6,35,0,18,0.08888888888888889,0.0,0.776595744680851,0,0
rl,16,139,Bacteria,0,180.29999999999976,-180.29999999999976,216,0,0,0,0,0,0.10123456790123457,0.023148148148148147,0.0,0,0
rl,17,140,Host,1,148.60000000000002,-140.47500000000002,71,12,0,11,0,0,0.06419753086419754,0.0,0.5211267605633803,0,0
rl,18,141,Host,1,90.84999999999985,-84.71999999999986,85,7,18,4,0,0,0.10864197530864197,0.0,0.7764705882352941,0,0
rl,19,142,Bacteria,0,71.00000000000031,-63.26000000000031,220,0,27,4,0,13,0.2,0.004545454545454545,0.5227272727272727,0,0
rl,20,143,Bacteria,0,180.6,-183.04999999999998,188,0,0,7,0,0,0.08888888888888889,0.0,0.11702127659574468,0,0
rl,21,144,Host,1,155.95000000000022,-139.8300000000002,105,4,6,13,0,0,0.1308641975308642,0.0,0.9047619047619048,0,0
rl,22,145,Bacteria,0,180.99999999999955,-177.83499999999955,192,0,20,10,0,19,0.16790123456790124,0.0,0.8489583333333334,0,0
rl,23,146,Host,1,155.00000000000006,-144.49000000000007,56,12,15,11,0,0,0.06172839506172839,0.0,0.6428571428571429,0,0
rl,24,147,Bacteria,0,50.19999999999982,-51.90999999999982,128,0,7,10,0,1,0.09382716049382717,0.0,0.9921875,0,0
rl,25,148,Bacteria,0,180.49999999999983,-180.49999999999983,164,0,0,0,0,0,0.09876543209876543,0.018292682926829267,0.0,0,0
rl,26,149,Bacteria,0,108.40000000000015,-96.92500000000015,198,1,25,1,0,0,0.1111111111111111,0.0,0.6868686868686869,0,0
rl,27,150,Host,1,65.34999999999997,-57.78499999999997,124,3,16,2,0,16,0.15555555555555556,0.008064516129032258,0.6693548387096774,0,0
rl,28,151,Host,1,101.00000000000001,-97.33500000000001,51,12,10,9,0,0,0.05432098765432099,0.0,0.8431372549019608,0,0
rl,29,152,Bacteria,0,180.15000000000003,-173.69000000000003,79,18,0,11,0,9,0.07407407407407407,0.0,0.5569620253164557,0,0
rl,30,153,Host,1,169.30000000000013,-152.99000000000012,92,12,17,5,0,0,0.12839506172839507,0.010869565217391304,0.5434782608695652,0,0
rl,31,154,Bacteria,0,83.7000000000002,-77.5700000000002,157,0,22,8,0,2,0.11358024691358025,0.0,0.9872611464968153,0,0
rl,32,155,Bacteria,0,72.65000000000036,-68.64000000000036,220,2,13,10,0,26,0.08148148148148149,0.0,0.7,0,0
rl,33,156,Host,1,112.59999999999998,-108.28999999999998,85,12,14,5,0,34,0.08148148148148149,0.0,0.4588235294117647,0,0
rl,34,157,Host,1,145.74999999999997,-143.23999999999998,64,13,0,10,0,10,0.06172839506172839,0.0,0.53125,0,0
rl,35,158,Host,1,153.50000000000006,-152.04500000000004,100,13,4,12,0,25,0.05925925925925926,0.0,0.63,0,0
rl,36,159,Bacteria,0,181.19999999999976,-184.69999999999976,146,0,0,18,0,0,0.04197530864197531,0.0,0.9246575342465754,0,0
rl,37,160,Host,1,33.90000000000003,-26.190000000000026,68,1,12,7,0,0,0.06666666666666667,0.0,1.0,0,0
rl,38,161,Host,1,148.89999999999998,-141.14999999999998,107,12,10,6,0,0,0.09876543209876543,0.0,0.6728971962616822,0,0
rl,39,162,Bacteria,0,33.599999999999994,-27.649999999999995,138,0,18,3,0,0,0.06419753086419754,0.007246376811594203,1.0,0,0
rl,40,163,Host,1,43.25000000000001,-36.03000000000001,40,6,5,6,0,5,0.03950617283950617,0.0,0.875,0,0
rl,41,164,Bacteria,0,111.49999999999966,-104.14499999999965,175,0,26,4,0,0,0.08641975308641975,0.0,0.9942857142857143,0,0
rl,42,165,Bacteria,0,183.35000000000025,-175.89000000000024,127,12,17,13,0,11,0.11851851851851852,0.0,0.5984251968503937,0,0
rl,43,166,Host,1,63.69999999999993,-55.30999999999993,72,4,14,2,0,0,0.11358024691358025,0.0,0.6805555555555556,0,0
rl,44,167,Bacteria,0,130.89999999999947,-130.89999999999947,220,0,0,0,0,0,0.16296296296296298,0.004545454545454545,0.0,0,0
rl,45,168,Host,1,157.49999999999994,-146.30499999999995,118,11,18,12,0,18,0.1111111111111111,0.00847457627118644,0.8050847457627118,0,0
rl,46,169,Bacteria,0,47.49999999999986,-46.424999999999855,100,1,7,6,0,5,0.056790123456790124,0.0,0.95,0,0
rl,47,170,Bacteria,0,184.70000000000027,-186.6850000000003,162,11,9,8,0,15,0.15308641975308643,0.012345679012345678,0.5740740740740741,0,0
rl,48,171,Host,1,101.65,-98.985,83,12,8,9,0,0,0.08148148148148149,0.012048192771084338,1.0,0,0
rl,49,172,Bacteria,0,183.45000000000007,-178.1550000000001,97,12,0,9,0,0,0.0345679012345679,0.0,0.9484536082474226,0,0
rl,50,173,Bacteria,0,161.24999999999972,-155.49999999999972,220,4,12,10,0,18,0.2074074074074074,0.0,0.29545454545454547,0,0
rl,51,174,Host,1,110.34999999999998,-105.89499999999998,82,12,0,9,0,0,0.0345679012345679,0.0,0.975609756097561,0,0
rl,52,175,Host,1,88.24999999999996,-88.07499999999996,69,10,0,16,0,2,0.0345679012345679,0.0,0.8695652173913043,0,0
rl,53,176,Bacteria,0,181.20000000000005,-181.55000000000004,174,0,0,1,0,5,0.08148148148148149,0.0,0.6666666666666666,0,0
rl,54,177,Bacteria,0,171.79999999999947,-167.35999999999947,220,0,11,1,0,0,0.044444444444444446,0.0,1.0,0,0
rl,55,178,Host,1,77.24999999999996,-77.84999999999995,83,5,0,20,0,0,0.02962962962962963,0.0,0.927710843373494,0,0
rl,56,179,Bacteria,0,160.5999999999992,-156.6849999999992,220,1,8,2,0,20,0.21728395061728395,0.00909090909090909,0.11818181818181818,0,0
rl,57,180,Bacteria,0,180.90000000000043,-180.90000000000043,158,0,0,0,0,0,0.07654320987654321,0.0,0.0,0,0
rl,58,181,Host,1,68.60000000000001,-58.64500000000001,152,1,30,9,0,0,0.0962962962962963,0.0,0.6973684210526315,0,0
rl,59,182,Host,1,96.65,-90.165,75,11,14,5,0,1,0.09382716049382717,0.0,0.84,0,0
rl,60,183,Host,1,99.85000000000002,-91.54000000000002,53,12,16,5,0,0,0.0691358024691358,0.0,0.7735849056603774,0,0
rl,61,184,Host,1,138.1999999999999,-134.9449999999999,118,11,14,4,0,0,0.12098765432098765,0.0,0.8559322033898306,0,0
rl,62,185,Host,1,110.04999999999995,-108.29999999999995,52,12,10,6,0,0,0.07654320987654321,0.0,0.6346153846153846,0,0
rl,63,186,Host,1,106.6499999999998,-102.7799999999998,70,10,11,5,0,0,0.08148148148148149,0.0,1.0,0,0
rl,64,187,Host,1,100.49999999999997,-85.22999999999998,196,3,35,5,0,18,0.08641975308641975,0.0,0.8622448979591837,0,0
rl,65,188,Bacteria,0,115.5500000000002,-103.0150000000002,163,2,34,7,0,0,0.1308641975308642,0.0,1.0,0,0
rl,66,189,Host,1,91.34999999999997,-87.17999999999996,43,12,9,6,0,0,0.056790123456790124,0.0,1.0,0,0
rl,67,190,Host,1,133.84999999999994,-126.94999999999993,56,15,0,13,0,0,0.04197530864197531,0.017857142857142856,0.875,0,0
rl,68,191,Bacteria,0,180.09999999999982,-166.43499999999983,129,9,13,10,0,0,0.1382716049382716,0.0,1.0,0,0
rl,69,192,Host,1,54.800000000000004,-52.93000000000001,39,11,3,5,0,0,0.06666666666666667,0.0,0.6923076923076923,0,0
rl,70,193,Host,1,107.14999999999988,-96.05499999999988,91,7,22,3,0,0,0.11604938271604938,0.0,0.8791208791208791,0,0
rl,71,194,Bacteria,0,81.80000000000003,-80.50000000000003,122,0,8,3,0,0,0.04691358024691358,0.0,1.0,0,0
rl,72,195,Bacteria,0,184.45000000000013,-191.15000000000012,103,12,0,10,0,0,0.1259259259259259,0.009708737864077669,0.4368932038834951,0,0
rl,73,196,Bacteria,0,52.59999999999992,-48.74999999999992,142,0,20,6,0,0,0.08148148148148149,0.0,1.0,0,0
rl,74,197,Bacteria,0,180.40000000000012,-180.40000000000012,209,0,0,0,0,1,0.18518518518518517,0.0,0.0,0,0
rl,75,198,Host,1,113.09999999999997,-95.30499999999996,164,2,31,4,0,16,0.16790123456790124,0.0,0.7682926829268293,0,0
rl,76,199,Bacteria,0,180.80000000000052,-180.80000000000052,212,0,0,0,0,2,0.16790123456790124,0.04716981132075472,0.1320754716981132,0,0
rl,77,200,Host,1,113.84999999999995,-106.30999999999995,52,12,11,6,0,0,0.08888888888888889,0.0,0.6153846153846154,0,0
rl,78,201,Host,1,150.99999999999991,-145.6649999999999,95,12,2,11,0,0,0.10617283950617284,0.0,0.8526315789473684,0,0
rl,79,202,Host,1,122.9999999999999,-116.6499999999999,84,8,0,19,0,0,0.0345679012345679,0.011904761904761904,0.8809523809523809,0,0
rl,80,203,Host,1,155.45000000000007,-140.13500000000008,67,12,18,10,0,8,0.05925925925925926,0.0,0.8805970149253731,0,0
rl,81,204,Host,1,178.05000000000007,-174.26000000000008,91,12,0,12,0,1,0.1111111111111111,0.0,0.4175824175824176,0,0
rl,82,205,Host,1,146.35000000000008,-138.79500000000007,193,8,17,8,0,21,0.2518518518518518,0.0051813471502590676,0.40932642487046633,0,0
rl,83,206,Host,1,102.14999999999999,-94.225,62,12,12,6,0,0,0.07407407407407407,0.0,0.9193548387096774,0,0
rl,84,207,Host,1,131.35000000000005,-126.59500000000006,86,12,0,11,0,0,0.1308641975308642,0.011627906976744186,0.38372093023255816,0,0
rl,85,208,Bacteria,0,169.00000000000026,-169.00000000000026,220,0,0,0,0,0,0.16296296296296298,0.09090909090909091,0.004545454545454545,0,0
rl,86,209,Bacteria,0,67.00000000000003,-63.620000000000026,143,1,17,10,0,0,0.08395061728395062,0.0,1.0,0,0
rl,87,210,Bacteria,0,91.80000000000004,-91.14500000000004,142,3,12,4,0,0,0.1111111111111111,0.0,1.0,0,0
rl,88,211,Bacteria,0,59.59999999999993,-53.77499999999993,148,0,18,1,0,0,0.11851851851851852,0.0,0.8378378378378378,0,0
rl,89,212,Host,1,64.29999999999995,-59.18499999999995,66,6,0,8,0,7,0.056790123456790124,0.0,0.6515151515151515,0,0
rl,90,213,Host,1,27.00000000000001,-23.97500000000001,26,5,5,6,0,0,0.0345679012345679,0.0,1.0,0,0
rl,91,214,Bacteria,0,87.00000000000009,-77.05000000000008,220,1,15,3,0,8,0.05925925925925926,0.0,0.9636363636363636,0,0
rl,92,215,Host,1,167.2500000000001,-152.2650000000001,52,13,0,12,0,0,0.0345679012345679,0.0,1.0,0,0
rl,93,216,Host,1,152.05,-140.33,81,14,22,9,0,0,0.05432098765432099,0.0,1.0,0,0
rl,94,217,Host,1,140.15,-129.785,75,12,23,7,0,0,0.09382716049382717,0.0,0.8133333333333334,0,0
rl,95,218,Host,1,113.79999999999988,-100.75999999999988,157,4,36,3,0,0,0.0691358024691358,0.0,1.0,0,0
rl,96,219,Bacteria,0,181.19999999999993,-181.19999999999993,199,0,0,0,0,12,0.10864197530864197,0.005025125628140704,0.542713567839196,0,0
