policy,episode,seed,winner,win,tissue_damage,host_utility,episode_length,recruited_neutrophils,attack_actions,signal_actions,blind_signal_actions,stay_actions,coverage_ratio,corner_dwell_ratio,visible_bacteria_ratio,camp_signal_signature,truncated
rl,64,187,Bacteria,0,84.00000000000009,-82.20000000000009,89,6,15,6,0,0,0.07,0.0,1.0,0,0
rl,65,188,Host,1,113.65000000000002,-105.10500000000002,54,12,0,11,0,0,0.0625,0.0,0.6481481481481481,0,0
rl,66,189,Bacteria,0,167.20000000000022,-167.20000000000022,220,0,0,0,0,0,0.1225,0.0,0.0,0,0
rl,67,190,Bacteria,0,142.1000000000001,-142.1000000000001,220,0,0,0,0,2,0.0825,0.1318181818181818,0.004545454545454545,0,0
rl,68,191,Bacteria,0,116.8000000000003,-116.8000000000003,220,0,0,0,0,0,0.03,0.0,0.0,0,0
rl,69,192,Bacteria,0,180.3000000000004,-182.28500000000042,195,10,0,12,0,0,0.0725,0.0,0.23076923076923078,0,0
rl,70,193,Bacteria,0,180.80000000000018,-192.3500000000002,190,2,0,32,0,0,0.065,0.0,0.9052631578947369,0,0
rl,71,194,Bacteria,0,180.69999999999948,-180.69999999999948,198,0,0,0,0,0,0.075,0.03535353535353535,0.16666666666666666,0,0
rl,72,195,Bacteria,0,145.4000000000001,-145.4000000000001,220,0,0,0,0,0,0.065,0.0,0.004545454545454545,0,0
rl,73,196,Bacteria,0,180.79999999999941,-180.79999999999941,193,0,0,0,0,0,0.045,0.0,0.0,0,0
rl,74,197,Bacteria,0,125.69999999999952,-125.69999999999952,220,0,0,0,0,0,0.1025,0.03636363636363636,0.04090909090909091,0,0
rl,75,198,Host,1,142.60000000000002,-142.08500000000004,67,14,0,14,0,0,0.035,0.0,0.9701492537313433,0,0
rl,76,199,Host,1,26.8,-21.8,137,0,11,0,0,0,0.0975,0.0,1.0,0,0
rl,77,200,Host,1,100.60000000000001,-97.70500000000001,80,12,0,10,0,0,0.0625,0.0,0.75,0,0
rl,78,201,Host,1,30.300000000000043,-21.175000000000043,136,0,23,4,0,5,0.0525,0.0,0.9632352941176471,0,0
rl,79,202,Bacteria,0,180.0000000000003,-180.0000000000003,187,0,0,0,0,0,0.0525,0.0,0.0,0,0
rl,80,203,Bacteria,0,180.00000000000003,-180.00000000000003,219,0,0,0,0,0,0.055,0.0,0.0,0,0
rl,81,204,Bacteria,0,81.90000000000012,-81.90000000000012,220,0,0,0,0,4,0.0325,0.0,0.045454545454545456,0,0
rl,82,205,Bacteria,0,180.79999999999924,-180.79999999999924,206,0,0,0,0,0,0.1175,0.0048543689320388345,0.019417475728155338,0,0
rl,83,206,Bacteria,0,155.60000000000008,-155.60000000000008,220,0,0,0,0,0,0.0275,0.0,0.0,0,0
rl,84,207,Bacteria,0,180.59999999999962,-180.59999999999962,154,0,0,0,0,0,0.03,0.0,0.0,0,0
rl,85,208,Bacteria,0,123.10000000000025,-123.10000000000025,220,0,0,0,0,0,0.0575,0.0,0.0,0,0
rl,86,209,Host,1,65.74999999999994,-65.12499999999994,119,3,0,11,0,1,0.08,0.008403361344537815,0.47058823529411764,0,0
rl,87,210,Bacteria,0,87.60000000000016,-87.60000000000016,220,0,0,0,0,4,0.0575,0.0,0.2,0,0
rl,88,211,Host,1,86.04999999999995,-89.87499999999996,103,9,0,17,0,1,0.075,0.0,0.5533980582524272,0,0
rl,89,212,Bacteria,0,149.4000000000006,-149.4000000000006,220,0,0,0,0,0,0.055,0.0,0.10909090909090909,0,0
rl,90,213,Bacteria,0,163.90000000000006,-163.90000000000006,220,0,0,0,0,2,0.1525,0.031818181818181815,0.08181818181818182,0,0
rl,91,214,Bacteria,0,65.99999999999973,-65.99999999999973,220,0,0,0,0,0,0.045,0.0,0.0,0,0
rl,92,215,Host,1,135.55000000000015,-133.21500000000015,155,12,0,11,0,0,0.1125,0.0,0.25806451612903225,0,0
rl,93,216,Bacteria,0,104.9,-104.9,220,0,0,0,0,0,0.025,0.0,0.0,0,0
rl,94,217,Bacteria,0,146.2999999999999,-146.2999999999999,220,0,0,0,0,0,0.06,0.0,0.0,0,0
rl,95,218,Bacteria,0,33.80000000000001,-33.500000000000014,135,0,7,2,0,0,0.1125,0.007407407407407408,0.9111111111111111,0,0
rl,96,219,Host,1,127.64999999999999,-124.52499999999999,52,12,0,11,0,0,0.0525,0.019230769230769232,0.7692307692307693,0,0
rl,97,220,Host,1,39.000000000000085,-35.80000000000008,130,1,18,8,0,0,0.0525,0.0,1.0,0,0
rl,98,221,Bacteria,0,181.6999999999997,-181.6999999999997,136,0,0,0,0,0,0.065,0.0,0.0,0,0
rl,99,222,Host,1,112.0,-109.49,81,12,0,10,0,0,0.065,0.012345679012345678,0.8271604938271605,0,0
